Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY09,OUT046,2234.4781730347104
FDX48,OUT045,2679.520928465894
FDC03,OUT010,670.1202947777384
FDT47,OUT035,2088.996049140726
FDW44,OUT027,4487.273596887449
FDT24,OUT017,2088.996049140726
FDT12,OUT019,649.9129956959587
NCS38,OUT035,2088.996049140726
FDO39,OUT035,2681.308771975984
FDA13,OUT046,1399.5213450943893
FDO48,OUT035,2680.2338161333955
DRJ01,OUT017,2679.520928465894
FDD53,OUT018,2191.127194498703
NCT05,OUT049,2410.8952110264468
FDQ51,OUT045,1775.1285102962227
FDU60,OUT013,2961.81754427035
FDC59,OUT046,1399.5213450943893
FDP36,OUT035,1775.1285102962227
NCM19,OUT017,2088.996049140726
FDL16,OUT035,1775.1285102962227
FDE50,OUT018,2747.137812279751
NCR18,OUT013,2375.582718589748
NCD30,OUT035,2088.996049140726
FDH31,OUT013,2639.4575476205328
FDD56,OUT019,587.7341248749699
FDC47,OUT049,2410.8952110264468
FDZ21,OUT045,2088.996049140726
FDM01,OUT049,1740.4500561160019
FDF24,OUT013,2639.4575476205328
FDW23,OUT017,1775.1285102962227
FDY52,OUT018,2191.127194498703
DRH37,OUT027,4487.273596887449
DRO47,OUT027,3931.7640664152914
FDR25,OUT049,2410.8952110264468
FDQ24,OUT027,5192.505733347002
DRJ51,OUT018,3180.1740619589787
NCU06,OUT035,2680.2338161333955
NCV18,OUT018,2433.3433283630943
NCC06,OUT027,3931.7640664152914
FDZ01,OUT018,2433.3433283630943
FDT14,OUT017,2088.996049140726
FDD11,OUT019,649.9129956959587
FDN09,OUT017,2680.2338161333955
NCO18,OUT010,670.1202947777384
FDZ50,OUT045,2679.520928465894
FDS44,OUT013,3509.121901013104
FDI36,OUT045,2679.520928465894
FDA26,OUT010,757.9030920946007
NCY53,OUT049,1740.4500561160019
FDF32,OUT049,2237.3309340776354
FDF59,OUT010,642.111168608742
FDB20,OUT046,1740.4500561160019
DRH11,OUT035,1775.1285102962227
FDT03,OUT049,2237.3309340776354
NCH06,OUT035,2680.2338161333955
FDR55,OUT049,2237.3309340776354
FDI10,OUT035,2681.308771975984
FDZ12,OUT045,2679.520928465894
FDM12,OUT049,2237.3309340776354
DRB25,OUT045,2088.996049140726
NCS41,OUT013,2961.81754427035
NCT53,OUT049,2237.3309340776354
NCD55,OUT013,2375.582718589748
FDY08,OUT049,2237.3309340776354
NCP55,OUT049,1399.5213450943893
FDA33,OUT013,2961.81754427035
FDQ33,OUT013,2961.81754427035
FDE45,OUT027,4487.273596887449
FDT26,OUT013,2639.4575476205328
NCV53,OUT049,2410.8952110264468
FDK60,OUT027,3931.7640664152914
NCJ29,OUT046,1740.4500561160019
FDI15,OUT045,2680.2338161333955
FDX21,OUT013,2639.4575476205328
FDV49,OUT019,649.9129956959587
DRO59,OUT046,1740.4500561160019
FDZ14,OUT045,2088.996049140726
FDP32,OUT027,3931.7640664152914
FDC33,OUT017,2679.520928465894
FDT14,OUT010,642.111168608742
NCN54,OUT027,3931.7640664152914
FDR57,OUT027,4487.273596887449
DRK12,OUT046,1399.5213450943893
FDX52,OUT049,2237.3309340776354
FDX08,OUT010,670.1202947777384
FDP10,OUT010,642.111168608742
NCP50,OUT045,2088.996049140726
NCL06,OUT013,3509.121901013104
FDP25,OUT013,3509.121901013104
FDE53,OUT013,2639.4575476205328
FDL27,OUT017,1775.1285102962227
FDC35,OUT049,2410.8952110264468
DRJ47,OUT010,670.1202947777384
FDD16,OUT018,2433.3433283630943
NCN42,OUT049,2237.3309340776354
FDC38,OUT027,3931.7640664152914
NCO07,OUT045,2680.2338161333955
FDQ20,OUT049,1399.5213450943893
FDI32,OUT046,1740.4500561160019
FDN20,OUT010,670.1202947777384
DRJ51,OUT027,5192.505733347002
FDU08,OUT045,2088.996049140726
DRN37,OUT019,587.7341248749699
FDD05,OUT010,642.111168608742
FDW15,OUT046,2234.4781730347104
FDI52,OUT046,1740.4500561160019
DRM11,OUT049,2410.8952110264468
NCO06,OUT045,1775.1285102962227
FDU38,OUT049,2237.3309340776354
FDU59,OUT018,2747.137812279751
FDJ10,OUT046,1740.4500561160019
FDM13,OUT049,1740.4500561160019
NCJ30,OUT019,587.7341248749699
FDM45,OUT018,2433.3433283630943
FDP36,OUT045,1775.1285102962227
NCD30,OUT010,642.111168608742
FDN48,OUT017,2088.996049140726
FDY32,OUT049,2237.3309340776354
FDU47,OUT046,2234.4781730347104
FDF17,OUT019,587.7341248749699
FDP34,OUT017,2679.520928465894
FDA47,OUT049,2237.3309340776354
DRD27,OUT027,3931.7640664152914
FDW38,OUT045,1775.1285102962227
FDZ15,OUT019,545.0128443446342
FDZ03,OUT027,4487.273596887449
NCN19,OUT049,2237.3309340776354
FDG02,OUT035,2681.308771975984
FDS31,OUT035,2681.308771975984
FDW43,OUT019,649.9129956959587
FDZ47,OUT010,642.111168608742
FDO57,OUT017,2679.520928465894
NCL07,OUT013,2375.582718589748
NCV42,OUT013,2639.4575476205328
FDP40,OUT017,2088.996049140726
FDP48,OUT019,587.7341248749699
FDH21,OUT017,2679.520928465894
NCP02,OUT049,1399.5213450943893
FDK24,OUT049,1399.5213450943893
FDC41,OUT045,2088.996049140726
FDF08,OUT017,2088.996049140726
FDO49,OUT017,1775.1285102962227
FDS56,OUT027,5192.505733347002
FDX46,OUT018,2191.127194498703
FDQ07,OUT013,3509.121901013104
FDC32,OUT010,642.111168608742
FDT21,OUT019,649.9129956959587
FDG58,OUT045,2679.520928465894
FDW14,OUT049,1740.4500561160019
DRA12,OUT027,4487.273596887449
FDV27,OUT013,2639.4575476205328
DRD25,OUT013,2639.4575476205328
DRF48,OUT027,4487.273596887449
FDX24,OUT017,2088.996049140726
DRJ51,OUT046,2400.7006894382034
FDE45,OUT045,2679.520928465894
FDE14,OUT046,1740.4500561160019
FDG53,OUT045,2088.996049140726
FDT08,OUT046,2234.4781730347104
DRC27,OUT027,5192.505733347002
FDG20,OUT035,2681.308771975984
FDC21,OUT046,1740.4500561160019
FDV31,OUT018,2747.137812279751
FDB58,OUT045,2679.520928465894
FDV23,OUT046,1740.4500561160019
FDA25,OUT019,545.0128443446342
FDC15,OUT046,2234.4781730347104
FDU47,OUT049,1740.4500561160019
FDE23,OUT013,2375.582718589748
FDS08,OUT013,2961.81754427035
FDW03,OUT027,3931.7640664152914
FDJ60,OUT018,2747.137812279751
FDM34,OUT017,2088.996049140726
FDW33,OUT013,2639.4575476205328
FDZ40,OUT013,2375.582718589748
FDE33,OUT018,2433.3433283630943
NCC06,OUT010,642.111168608742
FDU11,OUT046,1740.4500561160019
FDL44,OUT017,2679.520928465894
NCZ29,OUT017,2088.996049140726
FDG28,OUT010,757.9030920946007
FDL12,OUT018,2191.127194498703
FDD52,OUT017,2088.996049140726
FDO15,OUT013,2375.582718589748
NCN29,OUT027,3474.480656312158
FDW36,OUT013,2639.4575476205328
FDB21,OUT046,2400.7006894382034
FDZ28,OUT013,2639.4575476205328
FDY10,OUT035,2088.996049140726
DRG39,OUT017,1775.1285102962227
FDN28,OUT013,2639.4575476205328
FDV15,OUT035,2088.996049140726
DRI13,OUT035,2680.2338161333955
FDH20,OUT046,1740.4500561160019
FDY51,OUT013,3509.121901013104
FDE16,OUT013,3509.121901013104
FDX40,OUT018,2191.127194498703
FDC48,OUT018,2433.3433283630943
FDS14,OUT046,2234.4781730347104
FDX56,OUT017,2680.2338161333955
FDI10,OUT046,2234.4781730347104
FDI14,OUT013,2961.81754427035
DRM48,OUT013,2375.582718589748
NCH07,OUT027,4487.273596887449
FDY26,OUT013,3509.121901013104
FDD02,OUT027,3931.7640664152914
FDM12,OUT046,2234.4781730347104
DRF01,OUT010,670.1202947777384
FDV36,OUT046,1740.4500561160019
DRI59,OUT013,3509.121901013104
FDV03,OUT018,2747.137812279751
FDO39,OUT017,2679.520928465894
NCB07,OUT018,2747.137812279751
FDH38,OUT027,3931.7640664152914
FDZ13,OUT035,1775.1285102962227
NCZ30,OUT046,1740.4500561160019
NCA06,OUT035,1775.1285102962227
FDB04,OUT049,1740.4500561160019
FDN50,OUT013,2639.4575476205328
NCG06,OUT049,2410.8952110264468
NCY17,OUT018,2191.127194498703
FDC23,OUT046,2234.4781730347104
FDK33,OUT049,2410.8952110264468
FDR03,OUT049,2410.8952110264468
FDZ07,OUT045,1775.1285102962227
FDO38,OUT013,2639.4575476205328
FDS59,OUT046,1740.4500561160019
DRM11,OUT019,649.9129956959587
FDX52,OUT027,4487.273596887449
DRJ35,OUT018,2191.127194498703
NCP53,OUT046,2400.7006894382034
FDW15,OUT019,587.7341248749699
DRI47,OUT045,2679.520928465894
DRZ11,OUT035,2088.996049140726
FDS02,OUT013,2961.81754427035
DRD49,OUT018,3180.1740619589787
FDW38,OUT049,1399.5213450943893
FDR21,OUT019,587.7341248749699
FDE40,OUT013,2375.582718589748
FDI02,OUT045,2088.996049140726
FDQ04,OUT045,1775.1285102962227
FDY14,OUT017,2680.2338161333955
NCT54,OUT046,1740.4500561160019
DRD25,OUT017,2088.996049140726
DRE01,OUT045,2680.2338161333955
FDJ12,OUT010,757.9030920946007
NCZ05,OUT049,1740.4500561160019
DRB25,OUT019,545.0128443446342
NCC31,OUT045,2679.520928465894
FDM16,OUT045,2088.996049140726
DRG11,OUT049,1740.4500561160019
FDV24,OUT027,4487.273596887449
FDV43,OUT046,1399.5213450943893
FDG05,OUT018,2747.137812279751
FDV23,OUT010,642.111168608742
FDI58,OUT018,2433.3433283630943
FDQ11,OUT017,2680.2338161333955
FDC05,OUT027,4487.273596887449
FDF40,OUT013,3509.121901013104
FDU02,OUT018,3180.1740619589787
FDT32,OUT013,2961.81754427035
NCF06,OUT017,2680.2338161333955
FDT46,OUT013,2375.582718589748
FDR58,OUT010,642.111168608742
FDY04,OUT046,2234.4781730347104
FDT58,OUT045,2679.520928465894
FDE46,OUT049,2237.3309340776354
DRH11,OUT017,1775.1285102962227
DRI51,OUT046,2234.4781730347104
FDC35,OUT017,2680.2338161333955
FDP45,OUT035,2680.2338161333955
FDC45,OUT017,2679.520928465894
FDU01,OUT045,2679.520928465894
FDJ53,OUT010,642.111168608742
FDJ46,OUT017,2679.520928465894
FDX07,OUT013,2961.81754427035
NCI30,OUT049,2410.8952110264468
FDE47,OUT027,3931.7640664152914
FDV48,OUT045,2088.996049140726
FDN16,OUT019,545.0128443446342
FDM52,OUT013,2961.81754427035
FDA32,OUT027,5192.505733347002
FDH05,OUT017,2680.2338161333955
FDW25,OUT010,642.111168608742
FDQ09,OUT046,1740.4500561160019
NCM17,OUT010,666.5706329934209
DRM59,OUT046,2234.4781730347104
FDV47,OUT027,3931.7640664152914
DRE15,OUT035,1775.1285102962227
FDS25,OUT010,642.111168608742
NCZ05,OUT018,2433.3433283630943
NCV05,OUT019,587.7341248749699
DRM37,OUT046,2234.4781730347104
FDV58,OUT027,4487.273596887449
FDN22,OUT027,5192.505733347002
NCO06,OUT049,1399.5213450943893
FDT56,OUT019,564.1009287350441
FDM02,OUT013,2639.4575476205328
FDA09,OUT046,2234.4781730347104
NCC06,OUT035,2088.996049140726
NCL54,OUT049,2237.3309340776354
NCB55,OUT017,1775.1285102962227
FDB12,OUT017,2088.996049140726
NCA54,OUT049,2237.3309340776354
NCS38,OUT049,1740.4500561160019
FDC02,OUT049,2410.8952110264468
FDK44,OUT019,587.7341248749699
FDE16,OUT035,2680.2338161333955
NCS05,OUT035,2088.996049140726
FDZ59,OUT045,2679.520928465894
FDI20,OUT017,2680.2338161333955
FDQ14,OUT046,2234.4781730347104
FDF53,OUT017,2679.520928465894
FDW25,OUT017,2088.996049140726
NCQ43,OUT010,642.111168608742
FDX52,OUT013,2961.81754427035
FDE28,OUT045,2680.2338161333955
FDN15,OUT017,2088.996049140726
FDO28,OUT017,2088.996049140726
FDQ33,OUT045,2679.520928465894
FDM22,OUT010,666.5706329934209
FDJ03,OUT017,1775.1285102962227
FDI16,OUT045,1775.1285102962227
FDI09,OUT027,5192.505733347002
FDX55,OUT013,3509.121901013104
FDS23,OUT027,3931.7640664152914
DRC12,OUT045,2679.520928465894
FDH41,OUT049,2410.8952110264468
FDN01,OUT013,2961.81754427035
FDV55,OUT045,2679.520928465894
NCJ19,OUT013,2375.582718589748
NCY29,OUT010,666.5706329934209
FDP03,OUT018,2433.3433283630943
FDZ52,OUT045,2088.996049140726
FDH31,OUT010,642.111168608742
FDQ19,OUT018,3180.1740619589787
FDS15,OUT035,2088.996049140726
FDN32,OUT017,2679.520928465894
FDH32,OUT049,1740.4500561160019
FDF33,OUT017,2088.996049140726
FDJ22,OUT046,2234.4781730347104
FDG56,OUT010,666.5706329934209
FDC05,OUT046,2234.4781730347104
FDK09,OUT013,3509.121901013104
NCV29,OUT045,2679.520928465894
NCC43,OUT019,649.9129956959587
NCA42,OUT049,2237.3309340776354
FDC10,OUT046,1740.4500561160019
FDC16,OUT013,2639.4575476205328
NCL17,OUT013,2961.81754427035
FDA51,OUT035,2088.996049140726
FDW01,OUT017,2679.520928465894
NCF30,OUT045,2088.996049140726
FDN49,OUT013,2375.582718589748
FDY20,OUT045,2088.996049140726
FDC15,OUT045,2679.520928465894
FDY24,OUT046,1399.5213450943893
NCG43,OUT017,2088.996049140726
FDA48,OUT013,3509.121901013104
NCF55,OUT017,1775.1285102962227
FDL38,OUT049,1740.4500561160019
NCQ29,OUT018,3180.1740619589787
FDC34,OUT017,2679.520928465894
FDP36,OUT027,3474.480656312158
FDN50,OUT010,642.111168608742
FDO23,OUT049,1740.4500561160019
FDT56,OUT013,2375.582718589748
FDT13,OUT027,4487.273596887449
FDZ03,OUT013,2961.81754427035
FDQ03,OUT010,757.9030920946007
FDU44,OUT045,2679.520928465894
FDD03,OUT049,2410.8952110264468
NCH30,OUT013,2639.4575476205328
FDS60,OUT010,670.1202947777384
FDG08,OUT046,2234.4781730347104
FDX38,OUT017,1775.1285102962227
FDD22,OUT017,2088.996049140726
FDW51,OUT013,3509.121901013104
FDL09,OUT017,2679.520928465894
FDZ60,OUT045,2088.996049140726
NCH07,OUT046,2234.4781730347104
NCQ41,OUT049,2237.3309340776354
FDW04,OUT049,1740.4500561160019
FDI08,OUT027,5192.505733347002
FDR19,OUT019,587.7341248749699
FDV13,OUT046,1740.4500561160019
FDB52,OUT017,2680.2338161333955
FDZ48,OUT027,3931.7640664152914
NCO14,OUT049,1399.5213450943893
FDZ50,OUT013,2961.81754427035
FDN27,OUT019,545.0128443446342
FDQ60,OUT013,2639.4575476205328
FDR49,OUT017,1775.1285102962227
DRJ35,OUT027,3474.480656312158
DRI49,OUT017,2088.996049140726
FDB47,OUT017,2680.2338161333955
FDP37,OUT010,642.111168608742
FDR26,OUT049,2237.3309340776354
FDY31,OUT019,587.7341248749699
FDC11,OUT045,2088.996049140726
DRP47,OUT035,2680.2338161333955
NCY54,OUT018,2747.137812279751
FDR27,OUT046,1740.4500561160019
FDQ21,OUT019,545.0128443446342
NCQ29,OUT035,2680.2338161333955
FDJ02,OUT046,2234.4781730347104
FDE21,OUT018,2433.3433283630943
FDM39,OUT046,2234.4781730347104
FDZ01,OUT017,2088.996049140726
NCB19,OUT018,2433.3433283630943
FDU03,OUT046,2234.4781730347104
FDP27,OUT049,2237.3309340776354
DRF01,OUT045,2679.520928465894
FDM03,OUT049,1740.4500561160019
FDV01,OUT046,2234.4781730347104
FDS16,OUT046,2234.4781730347104
FDO45,OUT035,2088.996049140726
NCX06,OUT035,2681.308771975984
FDP13,OUT046,1399.5213450943893
NCR38,OUT018,3180.1740619589787
FDA01,OUT013,2375.582718589748
FDT26,OUT017,2088.996049140726
FDD44,OUT027,5192.505733347002
FDB26,OUT013,2375.582718589748
FDP45,OUT019,649.9129956959587
NCP55,OUT046,1399.5213450943893
FDT23,OUT017,2088.996049140726
FDO51,OUT045,1775.1285102962227
FDA44,OUT046,1399.5213450943893
NCJ31,OUT018,3180.1740619589787
FDX37,OUT045,2088.996049140726
NCD18,OUT049,2410.8952110264468
FDN40,OUT027,4487.273596887449
FDL33,OUT017,2679.520928465894
DRF48,OUT035,2681.308771975984
FDW08,OUT035,2088.996049140726
FDX39,OUT018,3180.1740619589787
FDB38,OUT049,2237.3309340776354
FDY46,OUT018,2747.137812279751
NCB06,OUT049,2237.3309340776354
FDA34,OUT035,2681.308771975984
FDA35,OUT045,2088.996049140726
FDQ07,OUT035,2680.2338161333955
FDU32,OUT045,2088.996049140726
FDU26,OUT013,2639.4575476205328
FDU13,OUT010,670.1202947777384
FDO09,OUT035,2680.2338161333955
FDW03,OUT019,545.0128443446342
FDB38,OUT013,2961.81754427035
FDL26,OUT010,670.1202947777384
NCN43,OUT045,2088.996049140726
FDH08,OUT045,2680.2338161333955
NCC31,OUT019,587.7341248749699
FDH14,OUT035,2088.996049140726
FDL40,OUT017,2088.996049140726
FDD20,OUT035,2088.996049140726
NCV53,OUT035,2680.2338161333955
FDD16,OUT045,1775.1285102962227
FDP24,OUT035,2088.996049140726
FDQ25,OUT045,2679.520928465894
FDM38,OUT035,1775.1285102962227
NCT18,OUT010,670.1202947777384
FDM34,OUT049,1740.4500561160019
DRH37,OUT010,670.1202947777384
NCE07,OUT013,2961.81754427035
FDG12,OUT013,2639.4575476205328
FDB59,OUT010,670.1202947777384
FDS10,OUT018,2747.137812279751
FDN21,OUT010,670.1202947777384
FDM02,OUT045,2088.996049140726
FDO44,OUT049,1740.4500561160019
NCN17,OUT017,2088.996049140726
FDH16,OUT018,2433.3433283630943
FDL44,OUT046,2234.4781730347104
FDY47,OUT017,2088.996049140726
DRI39,OUT046,1399.5213450943893
NCX54,OUT018,2433.3433283630943
FDE59,OUT046,1399.5213450943893
FDO46,OUT045,2679.520928465894
DRE13,OUT046,1740.4500561160019
FDW14,OUT013,2639.4575476205328
FDF35,OUT046,1740.4500561160019
FDO50,OUT019,545.0128443446342
DRF49,OUT017,2088.996049140726
FDT60,OUT049,1740.4500561160019
FDP38,OUT045,1775.1285102962227
FDA31,OUT027,4487.273596887449
FDY52,OUT010,666.5706329934209
FDD03,OUT027,5192.505733347002
FDN52,OUT018,2433.3433283630943
FDU20,OUT010,642.111168608742
FDD22,OUT035,2088.996049140726
NCB55,OUT019,564.1009287350441
FDN27,OUT045,2088.996049140726
FDD16,OUT013,2639.4575476205328
FDW48,OUT046,1740.4500561160019
DRN35,OUT045,1775.1285102962227
FDX25,OUT049,2237.3309340776354
DRD49,OUT049,2410.8952110264468
FDE21,OUT019,545.0128443446342
FDN44,OUT035,2681.308771975984
DRC01,OUT049,1399.5213450943893
NCK30,OUT046,2400.7006894382034
FDU39,OUT013,2375.582718589748
FDB49,OUT013,2639.4575476205328
FDS12,OUT045,2088.996049140726
FDR57,OUT018,2747.137812279751
FDX22,OUT027,5192.505733347002
FDC60,OUT013,2639.4575476205328
NCE42,OUT049,2410.8952110264468
NCK42,OUT049,2410.8952110264468
DRE01,OUT017,2680.2338161333955
FDE57,OUT018,2747.137812279751
DRK59,OUT019,649.9129956959587
FDB10,OUT027,5192.505733347002
FDQ25,OUT046,2234.4781730347104
FDY26,OUT017,2680.2338161333955
FDG28,OUT049,2410.8952110264468
FDM14,OUT049,1740.4500561160019
NCH29,OUT049,1740.4500561160019
FDD48,OUT049,1740.4500561160019
FDC17,OUT045,2680.2338161333955
DRH49,OUT027,3931.7640664152914
FDN44,OUT018,2747.137812279751
FDC29,OUT045,2088.996049140726
DRK01,OUT019,545.0128443446342
FDD48,OUT017,2088.996049140726
FDB59,OUT013,2961.81754427035
FDY45,OUT010,757.9030920946007
FDX60,OUT035,2088.996049140726
FDT09,OUT010,642.111168608742
DRB24,OUT018,2747.137812279751
FDL13,OUT035,2680.2338161333955
FDN16,OUT035,2088.996049140726
FDK57,OUT013,2639.4575476205328
FDO22,OUT027,3931.7640664152914
FDC57,OUT010,670.1202947777384
FDZ13,OUT027,3474.480656312158
FDW27,OUT013,2961.81754427035
FDX10,OUT049,1399.5213450943893
FDY08,OUT018,2747.137812279751
FDA49,OUT017,2088.996049140726
FDC32,OUT018,2433.3433283630943
FDO04,OUT035,1775.1285102962227
NCZ54,OUT013,2961.81754427035
FDY40,OUT045,1775.1285102962227
FDW36,OUT045,2088.996049140726
FDE11,OUT017,2679.520928465894
DRE37,OUT045,2679.520928465894
NCK19,OUT017,2679.520928465894
FDT19,OUT035,2681.308771975984
FDE56,OUT045,1775.1285102962227
FDZ57,OUT010,642.111168608742
FDB35,OUT035,2088.996049140726
FDF09,OUT010,666.5706329934209
FDO34,OUT046,2234.4781730347104
FDA55,OUT046,2400.7006894382034
NCM18,OUT035,1775.1285102962227
FDJ20,OUT019,545.0128443446342
DRQ35,OUT019,545.0128443446342
FDG02,OUT013,2961.81754427035
NCU29,OUT018,2747.137812279751
FDL27,OUT027,3474.480656312158
NCA54,OUT035,2681.308771975984
FDJ32,OUT035,1775.1285102962227
FDB21,OUT019,649.9129956959587
FDR46,OUT035,2681.308771975984
FDZ32,OUT046,1740.4500561160019
DRF36,OUT017,2679.520928465894
NCU54,OUT017,2680.2338161333955
NCI31,OUT017,1775.1285102962227
DRA59,OUT035,2681.308771975984
NCC55,OUT045,1775.1285102962227
FDE44,OUT018,2191.127194498703
NCN26,OUT018,2433.3433283630943
FDC11,OUT049,1740.4500561160019
FDV24,OUT035,2681.308771975984
FDR40,OUT019,545.0128443446342
NCQ17,OUT049,2237.3309340776354
FDC46,OUT045,2679.520928465894
NCM18,OUT046,1399.5213450943893
FDK16,OUT046,1740.4500561160019
FDI28,OUT017,2088.996049140726
FDS11,OUT018,3180.1740619589787
DRD13,OUT046,1399.5213450943893
FDL36,OUT035,2088.996049140726
FDI27,OUT013,2375.582718589748
FDJ53,OUT019,545.0128443446342
FDS44,OUT045,2680.2338161333955
FDE28,OUT046,2400.7006894382034
FDQ33,OUT018,2747.137812279751
FDB37,OUT017,2680.2338161333955
FDQ31,OUT045,2088.996049140726
NCQ05,OUT046,2234.4781730347104
FDE10,OUT013,2639.4575476205328
FDF38,OUT017,1775.1285102962227
FDE50,OUT019,587.7341248749699
DRG37,OUT010,670.1202947777384
NCH06,OUT049,2410.8952110264468
FDY14,OUT045,2680.2338161333955
FDO27,OUT017,2088.996049140726
FDQ19,OUT049,2410.8952110264468
FDZ26,OUT019,649.9129956959587
FDN51,OUT013,3509.121901013104
FDK20,OUT035,2088.996049140726
FDD40,OUT018,2747.137812279751
DRI25,OUT018,2191.127194498703
FDH56,OUT017,2088.996049140726
FDI36,OUT027,4487.273596887449
DRH11,OUT018,2191.127194498703
NCV18,OUT017,2088.996049140726
DRI01,OUT049,2237.3309340776354
DRE48,OUT049,2237.3309340776354
FDS51,OUT035,1775.1285102962227
FDM38,OUT017,1775.1285102962227
FDB60,OUT027,4487.273596887449
FDY58,OUT035,2680.2338161333955
FDY22,OUT045,2679.520928465894
FDF11,OUT027,5192.505733347002
FDZ51,OUT035,2088.996049140726
FDQ45,OUT017,2679.520928465894
FDF17,OUT035,2681.308771975984
NCF31,OUT027,4487.273596887449
FDA37,OUT013,2639.4575476205328
FDO51,OUT046,1399.5213450943893
FDF34,OUT013,2961.81754427035
FDD57,OUT018,2433.3433283630943
FDO37,OUT046,2400.7006894382034
FDR49,OUT049,1399.5213450943893
FDS39,OUT049,2237.3309340776354
FDI48,OUT027,3474.480656312158
DRM35,OUT049,2237.3309340776354
FDV57,OUT035,2681.308771975984
FDZ55,OUT013,2961.81754427035
FDI28,OUT035,2088.996049140726
FDS21,OUT045,1775.1285102962227
FDT34,OUT013,2639.4575476205328
DRI25,OUT035,1775.1285102962227
FDT47,OUT010,642.111168608742
DRH39,OUT045,2088.996049140726
NCD54,OUT045,2679.520928465894
FDU16,OUT027,3931.7640664152914
NCW29,OUT045,2088.996049140726
FDV25,OUT027,5192.505733347002
FDM56,OUT035,2088.996049140726
FDZ04,OUT027,3474.480656312158
FDG59,OUT019,564.1009287350441
FDI56,OUT045,2088.996049140726
FDS33,OUT035,2088.996049140726
FDC23,OUT049,2237.3309340776354
FDT11,OUT049,2237.3309340776354
FDG17,OUT045,2680.2338161333955
FDZ44,OUT045,2088.996049140726
FDJ52,OUT013,2961.81754427035
DRI23,OUT046,2234.4781730347104
DRE15,OUT010,642.111168608742
NCF07,OUT013,2639.4575476205328
NCR29,OUT049,1399.5213450943893
FDE44,OUT019,564.1009287350441
FDT23,OUT035,2088.996049140726
NCG06,OUT017,2680.2338161333955
NCU41,OUT010,670.1202947777384
FDH46,OUT017,2088.996049140726
FDV31,OUT013,2961.81754427035
NCT41,OUT027,4487.273596887449
FDE22,OUT027,4487.273596887449
FDC26,OUT045,2088.996049140726
DRF51,OUT017,1775.1285102962227
NCY53,OUT019,545.0128443446342
FDY21,OUT017,2679.520928465894
FDL27,OUT013,2375.582718589748
FDZ34,OUT049,2237.3309340776354
NCF43,OUT010,670.1202947777384
FDC21,OUT035,2088.996049140726
FDL26,OUT013,2961.81754427035
FDT25,OUT010,642.111168608742
NCR30,OUT046,1399.5213450943893
DRL23,OUT019,545.0128443446342
NCR05,OUT049,2237.3309340776354
NCE19,OUT018,2191.127194498703
FDY07,OUT035,1775.1285102962227
FDB10,OUT017,2680.2338161333955
FDP57,OUT013,2639.4575476205328
FDU48,OUT019,545.0128443446342
FDH48,OUT035,2088.996049140726
FDO33,OUT035,2088.996049140726
NCU29,OUT045,2679.520928465894
FDW35,OUT046,1399.5213450943893
FDH05,OUT010,757.9030920946007
FDP26,OUT049,1740.4500561160019
DRG27,OUT035,1775.1285102962227
FDQ33,OUT046,2234.4781730347104
FDH20,OUT010,642.111168608742
FDV14,OUT046,1740.4500561160019
DRD01,OUT046,1399.5213450943893
NCI17,OUT049,1740.4500561160019
FDF39,OUT010,757.9030920946007
FDX37,OUT046,1740.4500561160019
NCX17,OUT035,2680.2338161333955
FDN03,OUT013,3509.121901013104
NCS41,OUT010,670.1202947777384
FDH34,OUT045,2679.520928465894
NCX53,OUT018,2747.137812279751
FDY31,OUT046,2234.4781730347104
FDD20,OUT017,2088.996049140726
FDE51,OUT045,1775.1285102962227
FDV27,OUT046,1740.4500561160019
FDF16,OUT035,2681.308771975984
FDZ02,OUT049,1740.4500561160019
NCK05,OUT045,1775.1285102962227
FDM12,OUT027,4487.273596887449
NCA05,OUT018,2747.137812279751
FDX33,OUT045,2679.520928465894
FDM25,OUT049,2237.3309340776354
FDE41,OUT018,2433.3433283630943
FDW14,OUT045,2088.996049140726
NCD30,OUT046,1740.4500561160019
FDB23,OUT010,757.9030920946007
FDF45,OUT046,1399.5213450943893
FDW20,OUT017,2088.996049140726
FDF47,OUT045,2680.2338161333955
NCR05,OUT019,587.7341248749699
DRB01,OUT046,2234.4781730347104
FDE36,OUT013,2961.81754427035
FDU56,OUT049,2237.3309340776354
FDB23,OUT049,2410.8952110264468
FDN48,OUT049,1740.4500561160019
FDS43,OUT013,2961.81754427035
NCN05,OUT013,2961.81754427035
NCL53,OUT049,2237.3309340776354
FDL56,OUT046,1740.4500561160019
FDH17,OUT018,2433.3433283630943
FDP37,OUT046,1740.4500561160019
FDG09,OUT019,587.7341248749699
FDA55,OUT045,2680.2338161333955
FDX31,OUT049,2410.8952110264468
FDJ41,OUT045,2680.2338161333955
DRC24,OUT045,2679.520928465894
FDQ21,OUT035,2088.996049140726
NCT54,OUT045,2088.996049140726
FDH08,OUT049,2410.8952110264468
FDY38,OUT018,3180.1740619589787
DRM11,OUT010,757.9030920946007
FDG32,OUT049,2410.8952110264468
NCH18,OUT046,2400.7006894382034
FDI20,OUT035,2680.2338161333955
FDA33,OUT018,2747.137812279751
FDN45,OUT013,3509.121901013104
FDT45,OUT010,666.5706329934209
FDR32,OUT035,2680.2338161333955
FDA48,OUT017,2680.2338161333955
FDN23,OUT017,2679.520928465894
NCR18,OUT035,1775.1285102962227
